"";"full_id";"gender";"stadi1";"stadi2";"stadi3";"stadi4";"stadi5";"stadi6";"stadi7";"stadi8";"stadi9";"stadi10";"stadi11";"stadi12";"stadi13";"stadi14";"stadi15";"stadi16";"stadi17";"stadi18";"stadi19";"stadi20";"rse1";"rse2";"rse3";"rse4";"rse5";"rse6";"rse7";"rse8";"rse9";"rse10";"apq26";"apq28";"apq35";"apq40";"rse2.r";"rse5.r";"rse6.r";"rse8.r";"rse9.r";"stadi3.r";"stadi7.r";"stadi11.r";"stadi15.r";"stadi19.r";"apq40.r";"depression";"angst";"selbstwert";"strafen";"negative_affect";"negative_affect_z";"selbstwert_z"
"337";2036;"Männlich";2;4;2;2;2;4;2;3;2;4;2;2;2;3;2;2;2;4;2;2;2;3;3;3;3;3;2;4;3;2;1;1;1;2;3;3;3;2;3;3;3;3;3;3;4;2,6;2,9;2,8;1,75;5,5;1,23441770848851;-1,44850745805364
"338";2038;"Männlich";3;4;4;3;3;4;3;4;2;3;2;2;3;2;3;4;3;4;4;2;4;5;3;4;2;4;5;4;5;4;4;3;5;3;1;4;2;2;1;1;2;3;2;1;3;2,4;3,1;3,2;3,75;5,5;1,23441770848851;-0,809316174499757
"339";2039;"Weiblich";2;1;4;2;3;3;4;1;1;3;4;1;2;1;3;2;2;2;4;1;4;4;5;3;1;3;4;2;1;4;1;2;1;1;2;5;3;4;5;1;1;1;2;1;5;1,3;2;3,7;2,25;3,3;-0,869182935113164;-0,0103270700574068
"340";2040;"Männlich";2;3;2;2;2;2;2;3;2;3;1;2;1;2;2;2;1;3;2;2;1;4;4;3;2;4;3;3;4;2;2;2;2;1;2;4;2;3;2;3;3;4;3;3;5;2,7;2,1;2,6;2,75;4,8;0,565090230978886;-1,76810309983058
"341";2041;"Weiblich";2;3;2;2;2;2;2;3;3;2;3;2;3;2;2;3;2;3;3;2;4;3;3;4;3;3;3;4;3;3;4;3;2;2;3;3;3;2;3;3;3;2;3;2;4;2,5;2,4;3,3;3,25;4,9;0,660708442051689;-0,649518353611287
"342";2042;"Männlich";2;2;3;1;2;2;3;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;5;3;1;4;3;3;3;3;3;3;3;3;5;2;2;3;3;3;3;2,1;1,9;3,5;3;4;-0,199855457603541;-0,329922711834347
"343";2043;"Männlich";3;4;1;4;4;3;1;3;3;4;1;3;4;4;1;3;3;4;2;4;2;4;3;2;4;4;3;3;4;2;4;2;3;2;2;2;2;3;2;4;4;4;4;3;4;3,6;3,6;2,3;3,25;7,2;2,85992729672617;-2,24749656249599
"344";2044;"Weiblich";3;3;2;2;2;3;NA;2;1;4;1;3;1;2;2;2;2;3;2;2;3;3;3;3;3;2;3;3;3;3;3;2;3;4;3;3;4;3;3;3;NA;4;3;3;2;2,66666666666667;2,4;3,1;2,5;5,06666666666667;0,820072127173031;-0,969113995388227
"345";2045;"Weiblich";1;3;4;1;1;2;3;1;2;3;2;1;1;1;4;1;2;3;4;1;5;1;5;5;1;1;5;1;1;1;1;1;1;5;5;5;5;5;5;1;2;3;1;1;1;1,3;1,9;4,2;1;3,2;-0,964801146185967;0,788662034384943
"346";2046;"Weiblich";2;3;4;2;2;2;4;2;2;2;2;1;1;1;3;1;2;1;3;2;5;1;5;3;1;1;5;3;1;4;1;1;2;4;5;5;5;3;5;1;1;3;2;2;2;1,7;1,8;4,5;1,5;3,5;-0,677946512967557;1,26805549705035
"347";2047;"Männlich";4;2;4;4;2;3;3;2;2;3;2;3;2;3;1;3;2;2;3;3;5;5;5;5;5;5;4;5;4;3;5;5;5;5;1;1;1;1;2;1;2;3;4;2;1;2,7;2,5;3,2;4;5,2;0,947563075270099;-0,809316174499757
"348";2048;"Männlich";3;4;1;3;2;3;1;4;2;3;1;4;3;3;1;4;2;3;1;3;3;4;3;3;3;5;2;3;5;3;1;1;1;4;2;3;1;3;1;4;4;4;4;4;2;3,8;2,8;2,4;1,25;6,6;2,28621803028935;-2,08769874160752
"349";2050;"Männlich";1;3;4;1;2;1;4;1;1;4;4;1;1;2;2;1;1;3;4;2;5;3;4;4;1;1;5;1;1;5;3;2;2;3;3;5;5;5;5;1;1;1;3;1;3;1,3;1,9;4,2;2,5;3,2;-0,964801146185967;0,788662034384943
"350";2051;"Weiblich";2;2;3;1;2;2;2;2;3;3;2;1;3;2;2;1;2;2;2;1;2;4;3;3;3;2;2;5;2;2;1;1;1;5;2;3;4;1;4;2;3;3;3;3;1;2;2,3;3;1;4,3;0,086999175614869;-1,1289118162767
"351";2053;"Weiblich";2;3;3;2;2;2;3;1;1;2;2;2;2;2;3;1;3;2;3;2;4;3;3;3;4;2;4;2;1;3;1;1;1;5;3;2;4;4;5;2;2;3;2;2;1;1,9;2,1;3,3;1;4;-0,199855457603541;-0,649518353611287
"352";2054;"Weiblich";4;3;2;3;4;3;1;3;2;3;1;4;4;2;2;4;2;2;1;3;1;5;2;2;5;5;2;5;5;1;1;1;1;5;1;1;1;1;1;3;4;4;3;4;1;3,5;2,9;1,7;1;6,4;2,09498160814374;-3,20628348782681
"353";2055;"Männlich";2;2;3;1;2;1;3;1;2;2;3;1;2;1;3;1;2;2;3;1;4;2;4;4;2;2;4;2;1;4;1;1;1;5;4;4;4;4;5;2;2;2;2;2;1;1,5;1,8;3,9;1;3,3;-0,869182935113164;0,309268571719533
"354";2056;"Männlich";4;4;4;4;3;4;4;4;3;4;3;3;4;4;4;4;4;3;4;3;5;4;5;5;4;5;4;5;5;3;5;5;5;5;2;2;1;1;1;1;1;2;1;1;1;2,4;3,7;3,3;4;6,1;1,80812697492533;-0,649518353611287
"355";2057;"Weiblich";3;4;2;3;4;4;2;3;2;4;2;3;3;3;2;4;3;4;2;3;2;2;3;3;4;4;2;3;3;3;1;1;1;5;4;2;2;3;3;3;3;3;3;3;1;3,1;3,4;2,7;1;6,5;2,19059981921654;-1,60830527894211
"356";2058;"Weiblich";3;3;2;3;4;4;2;3;2;4;2;2;4;4;2;3;3;4;2;2;3;5;3;2;3;4;3;5;4;3;1;1;1;5;1;3;2;1;2;3;3;3;3;3;1;2,8;3,5;2,7;1;6,3;1,99936339707094;-1,60830527894211
"357";2059;"Weiblich";2;3;2;4;2;3;2;4;2;3;2;4;2;2;2;4;3;4;2;4;1;5;3;2;5;5;2;5;5;1;1;1;1;5;1;1;1;1;1;3;3;3;3;3;1;3,5;2,6;1,8;1;6,1;1,80812697492533;-3,04648566693834
"358";2060;"Weiblich";3;4;3;2;2;3;4;2;2;4;3;2;1;3;3;2;2;3;2;2;2;3;4;3;3;3;3;3;4;3;1;1;1;5;3;3;3;3;2;2;1;2;2;3;1;2;2,7;2,9;1;4,7;0,469472019906083;-1,28870963716517
"359";2061;"Männlich";2;2;4;2;2;1;4;2;2;2;3;1;2;2;3;1;1;1;3;1;5;1;4;4;1;1;5;1;1;5;1;1;1;5;5;5;5;5;5;1;1;2;2;2;1;1,5;1,7;4,4;1;3,2;-0,964801146185967;1,10825767616188
"360";2062;"Weiblich";3;2;3;2;2;2;3;2;2;2;3;2;2;1;3;1;2;2;3;2;3;1;4;4;2;1;4;2;2;4;1;1;1;4;5;4;5;4;4;2;2;2;2;2;2;1,9;2;3,9;1,25;3,9;-0,295473668676344;0,309268571719533
"361";2063;"Männlich";2;2;2;2;2;2;3;2;2;2;2;2;3;2;3;2;2;2;3;2;5;1;4;4;2;3;4;3;1;3;1;1;1;4;5;4;3;3;5;3;2;3;2;2;2;2,2;2,1;4;1,25;4,3;0,0869991756148699;0,469066392608003
"362";2064;"Weiblich";4;4;3;2;4;3;3;2;2;3;2;3;3;3;2;3;3;4;2;3;2;4;4;5;3;5;2;3;2;2;4;5;4;3;2;3;1;3;4;2;2;3;3;3;3;2,6;3,3;2,8;4;5,9;1,61689055277972;-1,44850745805364
"363";2065;"Männlich";3;3;2;1;4;2;4;3;2;1;3;3;2;3;1;3;3;2;3;2;4;4;5;4;3;4;4;4;3;4;4;5;3;4;2;3;2;2;3;3;1;2;4;2;2;2,4;2,5;3,5;3,5;4,9;0,660708442051689;-0,329922711834347
"364";2066;"Weiblich";3;2;1;1;1;2;1;1;1;1;2;1;3;2;1;1;1;2;3;1;3;4;3;3;3;4;3;4;3;4;2;2;3;3;2;3;2;2;3;4;4;3;4;2;3;2,2;1,8;3;2,5;4;-0,199855457603541;-1,1289118162767
"365";2067;"Weiblich";1;1;4;1;1;1;3;2;1;2;4;1;1;1;3;1;2;1;3;2;5;1;5;5;1;1;5;2;1;5;1;1;4;5;5;5;5;4;5;1;2;1;2;2;1;1,5;1,2;4,7;1,75;2,7;-1,44289220154998;1,58765113882729
"366";2068;"Weiblich";2;2;3;1;2;2;3;1;2;2;2;1;2;2;3;1;1;2;2;1;5;1;4;4;1;1;5;1;1;5;2;2;2;4;5;5;5;5;5;2;2;3;2;3;2;1,7;1,9;4,4;2;3,6;-0,582328301894754;1,10825767616188
"367";2069;"Männlich";2;1;3;2;1;1;3;1;2;1;2;1;1;1;3;1;1;1;2;1;4;1;4;4;1;1;4;1;1;4;1;2;1;4;5;5;5;5;5;2;2;3;2;3;2;1,8;1,2;4,1;1,5;3;-1,15603756833157;0,628864213496472
"368";2070;"Weiblich";2;1;3;1;2;1;3;2;2;3;3;2;2;3;3;1;1;2;3;2;4;1;4;4;1;1;4;1;1;4;1;1;1;4;5;5;5;5;5;2;2;2;2;2;2;1,8;1,9;4,1;1,25;3,7;-0,48671009082195;0,628864213496472
"369";2071;"Weiblich";3;2;3;1;3;2;3;2;2;2;3;2;3;1;3;1;2;2;3;2;5;1;5;5;1;1;5;1;1;5;1;1;1;5;5;5;5;5;5;2;2;2;2;2;1;1,8;2,2;4,6;1;4;-0,199855457603541;1,42785331793882
"370";2072;"Weiblich";3;4;1;4;2;2;1;3;2;3;1;4;3;3;2;4;3;3;2;4;3;5;3;3;5;5;2;4;5;2;2;2;3;3;1;1;1;2;1;4;4;4;3;3;3;3,7;2,8;2,1;2,5;6,5;2,19059981921654;-2,56709220427293
"371";2073;"Männlich";4;4;3;4;3;4;2;3;4;3;4;3;3;4;2;4;3;4;2;3;4;5;5;5;4;5;4;5;3;4;4;3;3;3;1;2;1;1;3;2;3;1;3;3;3;2,9;3,6;3,4;3,25;6,5;2,19059981921654;-0,489720532722817
"372";2074;"Männlich";2;2;3;1;1;1;4;1;2;1;2;1;1;1;4;1;1;1;3;1;4;1;4;4;2;1;5;1;1;3;1;1;3;3;5;4;5;5;5;2;1;3;1;2;3;1,4;1,3;4;2;2,7;-1,44289220154998;0,469066392608003
"373";2075;"Männlich";2;2;4;1;2;3;4;2;3;2;4;2;2;3;4;1;3;2;4;2;4;1;4;4;1;1;2;1;1;5;4;2;4;3;5;5;5;5;5;1;1;1;1;1;3;1,3;2,4;4;3,25;3,7;-0,48671009082195;0,469066392608003
"374";2076;"Männlich";1;2;4;1;2;3;3;2;2;3;3;2;2;2;2;1;2;2;3;1;4;1;4;3;1;1;4;2;1;4;4;5;2;3;5;5;5;4;5;1;2;2;3;2;3;1,7;2,1;4,1;3,5;3,8;-0,391091879749148;0,628864213496472
"375";2078;"Männlich";1;2;3;1;1;1;3;1;2;2;2;1;1;1;3;1;1;2;3;1;4;1;5;3;1;1;5;1;1;4;1;1;1;3;5;5;5;5;5;2;2;3;2;2;3;1,6;1,4;4,2;1,5;3;-1,15603756833157;0,788662034384943
"376";2079;"Weiblich";3;3;3;2;3;2;3;3;2;3;2;3;4;3;3;2;3;3;2;2;4;2;4;4;1;1;5;1;2;5;5;1;1;5;4;5;5;5;4;2;2;3;2;3;1;2,4;2,9;4,1;2;5,3;1,0431812863429;0,628864213496472
"377";2080;"Weiblich";3;2;3;2;3;3;3;1;2;2;3;1;1;2;3;1;2;2;3;2;5;1;5;5;1;1;5;1;1;5;2;1;2;3;5;5;5;5;5;2;2;2;2;2;3;1,7;2,2;4,6;2;3,9;-0,295473668676344;1,42785331793882
"378";2081;"Männlich";2;3;4;1;2;1;4;1;2;2;4;1;2;1;4;2;1;1;4;2;4;2;5;5;4;1;4;4;1;5;3;4;5;4;4;2;5;2;5;1;1;1;1;1;2;1,2;1,7;4,3;3,5;2,9;-1,25165577940438;0,948459855273412
"379";2082;"Weiblich";3;2;3;2;2;2;4;3;2;2;3;2;2;2;3;2;2;2;3;2;3;2;4;3;4;2;2;2;2;4;1;1;1;5;4;2;4;4;4;2;1;2;2;2;1;2;2,1;3,2;1;4,1;-0,104237246530738;-0,809316174499757
"380";2083;"Männlich";3;2;4;2;2;3;3;2;2;4;3;1;2;2;4;2;1;3;4;1;5;4;4;5;1;1;3;5;1;4;4;3;3;1;2;5;5;1;5;1;2;2;1;1;5;1,5;2,4;4,3;3,75;3,9;-0,295473668676344;0,948459855273412
"381";2084;"Männlich";4;3;3;3;3;3;3;3;2;3;3;3;3;3;4;2;3;3;4;2;5;4;5;4;3;3;3;5;3;5;1;5;5;3;2;3;3;1;3;2;2;2;1;1;3;2,1;3;3,8;3,5;5,1;0,851944864197295;0,149470750831063
"382";2085;"Weiblich";2;3;3;1;3;2;4;2;3;3;2;2;2;2;3;1;2;2;3;2;3;2;4;3;1;1;3;2;1;4;3;1;3;4;4;5;5;4;5;2;1;3;2;2;2;1,8;2,4;3,8;2,25;4,2;-0,00861903545793394;0,149470750831063
"383";2086;"Weiblich";3;2;2;2;3;2;3;2;4;3;2;2;2;1;2;1;2;2;2;1;4;2;3;3;2;2;4;2;1;3;1;1;1;4;4;4;4;4;5;3;2;3;3;3;2;2,2;2,4;3,6;1,25;4,6;0,373853808833279;-0,170124890945877
"384";2087;"Weiblich";2;2;4;1;2;2;4;2;2;2;4;1;2;3;4;2;3;4;4;2;3;1;4;4;2;1;4;4;2;4;2;1;1;5;5;4;5;2;4;1;1;1;1;1;1;1,3;2,4;4,1;1,25;3,7;-0,48671009082195;0,628864213496472
"385";2088;"Weiblich";3;2;2;1;2;1;3;2;2;1;2;2;1;1;3;1;2;1;2;2;4;1;4;3;1;1;5;2;1;4;1;1;1;5;5;5;5;4;5;3;2;3;2;3;1;2,1;1,6;4,2;1;3,7;-0,48671009082195;0,788662034384943
"386";2089;"Männlich";3;4;1;2;3;3;1;3;2;4;2;3;3;3;1;4;3;3;1;3;2;5;3;2;3;4;2;4;3;2;1;3;2;3;1;3;2;2;3;4;4;3;4;4;3;3,4;3,1;2,4;2,25;6,5;2,19059981921654;-2,08769874160752
"387";2090;"Männlich";3;3;2;3;3;3;2;3;3;4;2;3;3;3;2;3;4;3;2;3;2;4;3;3;4;4;2;3;4;2;1;1;2;2;2;2;2;3;2;3;3;3;3;3;4;3;3,2;2,3;2;6,2;1,90374518599813;-2,24749656249599
"388";2091;"Männlich";3;4;1;4;3;2;1;3;1;4;1;4;1;4;1;4;1;4;1;4;3;3;5;5;1;5;5;1;3;3;1;1;1;5;3;5;1;5;3;4;4;4;4;4;1;3,9;2,7;3,4;1;6,6;2,28621803028935;-0,489720532722817
"389";2092;"Männlich";3;3;2;2;3;3;2;3;2;3;1;1;2;3;2;2;4;2;3;2;4;2;4;4;2;2;4;4;2;4;3;3;3;3;4;4;4;2;4;3;3;4;3;2;3;2,5;2,8;4;3;5,3;1,0431812863429;0,469066392608003
"390";2093;"Männlich";4;4;1;1;4;3;1;4;3;4;1;4;1;2;1;4;2;2;1;4;2;4;3;2;4;5;4;5;4;2;1;1;1;2;2;2;1;1;2;4;4;4;4;4;4;3,7;2,9;2,5;1,75;6,6;2,28621803028935;-1,92790092071905
"391";2094;"Männlich";2;3;3;4;2;2;3;2;3;4;1;4;2;2;1;2;2;2;1;4;4;2;1;3;3;4;4;3;2;2;3;4;3;3;4;3;2;3;4;2;2;4;4;4;3;3,2;2,4;3;3,25;5,6;1,33003591956131;-1,1289118162767
"392";2095;"Männlich";2;3;4;2;2;2;4;2;2;2;3;2;2;2;3;2;2;2;3;2;4;2;3;4;3;3;3;4;2;4;3;2;2;4;4;3;3;2;4;1;1;2;2;2;2;1,8;2,1;3,6;2,25;3,9;-0,295473668676344;-0,170124890945877
"393";2096;"Männlich";4;3;4;2;4;3;4;4;2;4;4;2;4;4;4;4;3;2;4;4;5;4;5;5;5;4;5;5;5;4;5;5;4;5;2;1;2;1;1;1;1;1;1;1;1;2,1;3,3;3,5;3,75;5,4;1,13879949741571;-0,329922711834347
"394";2097;"Männlich";2;2;3;2;2;2;2;2;1;2;2;1;2;1;3;2;2;1;3;2;3;2;4;3;2;3;3;4;3;3;2;1;2;4;4;4;3;2;3;2;3;3;2;2;2;2,1;1,7;3,4;1,75;3,8;-0,391091879749148;-0,489720532722817
"395";2098;"Männlich";2;2;3;2;2;2;3;1;2;2;2;2;2;2;3;2;2;2;3;2;4;2;4;4;1;1;5;1;1;4;1;1;1;5;4;5;5;5;5;2;2;3;2;2;1;2;2;4,1;1;4;-0,199855457603541;0,628864213496472
"396";2099;"Weiblich";2;1;4;2;2;1;4;1;2;2;2;1;1;2;3;1;2;2;2;1;4;1;4;5;1;1;5;1;1;5;2;2;2;4;5;5;5;5;5;1;1;3;2;3;2;1,6;1,7;4,4;2;3,3;-0,869182935113164;1,10825767616188
"397";2100;"Weiblich";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;3;3;3;3;3;2;1;1;1;5;3;3;3;3;3;3;3;3;3;3;1;2,5;2;2,7;1;4,5;0,278235597760476;-1,60830527894211
"398";2101;"Männlich";2;2;4;1;2;1;4;1;1;2;3;1;2;1;4;2;1;2;3;1;5;2;5;4;1;2;5;2;1;5;1;1;3;5;4;5;4;4;5;1;1;2;1;2;1;1,3;1,6;4,4;1,5;2,9;-1,25165577940438;1,10825767616188
"399";2102;"Männlich";2;3;3;2;3;2;4;2;2;2;3;1;2;2;3;1;1;2;4;1;4;2;4;5;1;1;5;1;1;5;1;3;3;2;4;5;5;5;5;2;1;2;2;1;4;1,5;2,1;4,3;2,75;3,6;-0,582328301894754;0,948459855273412
"400";2103;"Männlich";3;4;3;2;4;3;2;2;1;3;2;2;4;2;2;2;2;3;2;2;4;2;4;4;2;2;4;3;2;4;2;2;3;5;4;4;4;3;4;2;3;3;3;3;1;2,4;2,9;3,9;2;5,3;1,0431812863429;0,309268571719533
"401";2104;"Weiblich";2;3;1;3;2;3;3;2;2;1;3;2;3;4;4;3;4;4;4;2;3;2;3;4;3;5;5;NA;3;4;4;4;3;1;4;3;1;NA;3;4;2;2;1;1;5;2,2;2,8;3,33333333333333;4;5;0,756326653124492;-0,596252413315136
"402";2105;"Männlich";1;2;3;2;3;3;4;3;3;3;4;1;2;2;4;3;3;3;4;1;5;3;5;5;4;2;5;3;1;2;3;3;4;4;3;2;4;3;5;2;1;1;1;1;2;1,6;2,5;3,9;3;4,1;-0,104237246530738;0,309268571719533
"403";2106;"Weiblich";2;2;3;2;2;2;3;3;2;2;3;3;2;2;2;2;3;3;3;2;4;3;3;3;4;2;3;4;4;4;1;1;3;5;3;2;4;2;2;2;2;2;3;2;1;2,3;2,2;3,2;1,5;4,5;0,278235597760476;-0,809316174499757
"404";2107;"Männlich";1;3;3;1;2;3;4;2;1;4;2;1;1;3;3;1;2;3;2;1;5;1;5;5;2;1;5;1;1;4;1;1;1;5;5;4;5;5;5;2;1;3;2;3;1;1,7;2,3;4,4;1;4;-0,199855457603541;1,10825767616188
"405";2108;"Männlich";2;1;4;1;2;2;3;2;1;2;4;1;2;1;4;1;1;1;4;1;5;1;5;5;1;1;5;1;1;5;1;1;2;5;5;5;5;5;5;1;2;1;1;1;1;1,2;1,5;4,6;1,25;2,7;-1,44289220154998;1,42785331793882
"406";2109;"Weiblich";2;2;4;1;1;1;4;1;1;2;2;2;1;1;3;2;2;1;2;2;5;3;5;4;2;2;5;2;1;3;1;1;1;5;3;4;4;4;5;1;1;3;2;3;1;1,8;1,4;4;1;3,2;-0,964801146185967;0,469066392608003
"407";2110;"Männlich";2;2;4;1;2;1;4;2;2;2;3;1;1;1;3;1;2;1;3;2;4;2;4;3;1;1;3;3;1;4;1;1;1;4;4;5;5;3;5;1;1;2;2;2;2;1,5;1,6;4;1,25;3,1;-1,06041935725877;0,469066392608003
"408";2111;"Weiblich";2;3;4;1;2;2;3;1;2;3;3;2;1;1;4;1;2;3;3;2;3;1;4;4;4;2;4;4;1;4;1;1;2;5;5;2;4;2;5;1;2;2;1;2;1;1,5;2,1;3,9;1,25;3,6;-0,582328301894754;0,309268571719533
"409";2112;"Männlich";1;2;3;1;1;1;3;2;1;2;4;1;2;1;4;1;1;1;3;2;4;1;5;4;2;1;5;2;1;3;1;1;2;4;5;4;5;4;5;2;2;1;1;2;2;1,5;1,3;4,2;1,5;2,8;-1,34727399047718;0,788662034384943
"410";2114;"Männlich";1;1;4;1;1;1;4;2;1;3;3;1;1;1;4;1;1;2;3;1;5;2;3;3;1;1;4;1;1;4;1;1;1;5;4;5;5;5;5;1;1;2;1;2;1;1,3;1,3;3,9;1;2,6;-1,53851041262279;0,309268571719533
"411";2115;"Männlich";1;1;2;2;2;1;3;1;2;2;3;2;2;1;3;2;2;3;3;1;5;1;4;4;1;1;4;1;1;4;1;1;1;5;5;5;5;5;5;3;2;2;2;2;1;1,9;1,7;4,2;1;3,6;-0,582328301894754;0,788662034384943
"412";2116;"Männlich";2;3;2;2;3;2;2;3;2;2;1;2;2;1;3;2;3;1;2;2;2;1;3;3;2;1;5;1;1;3;1;1;1;1;5;4;5;5;5;3;3;4;2;3;5;2,6;2,1;3,6;2;4,7;0,469472019906083;-0,170124890945877
"413";2117;"Männlich";2;3;2;2;1;2;4;3;3;2;3;1;2;2;3;1;2;3;4;1;4;1;4;3;2;1;3;4;2;3;4;4;2;4;5;4;5;2;4;3;1;2;2;1;2;1,7;2,2;3,9;3;3,9;-0,295473668676344;0,309268571719533
"414";2119;"Männlich";2;2;3;1;2;2;3;1;1;3;3;1;1;1;4;1;1;2;3;1;5;3;5;5;1;1;5;1;1;5;1;1;1;4;3;5;5;5;5;2;2;2;1;2;2;1,4;1,7;4,4;1,25;3,1;-1,06041935725877;1,10825767616188
"415";2120;"Männlich";1;1;4;1;1;1;4;1;2;1;4;1;1;1;3;4;3;1;4;1;4;1;5;4;1;1;3;5;1;5;1;2;4;3;5;5;5;1;5;1;1;1;2;1;3;1,4;1,3;4,6;2,5;2,7;-1,44289220154998;1,42785331793882
"416";2121;"Männlich";4;4;2;3;3;4;2;3;3;4;2;3;3;3;2;4;3;2;1;3;2;4;3;2;5;4;3;5;4;2;1;1;1;5;2;1;2;1;2;3;3;3;3;4;1;3,2;3,3;2,4;1;6,5;2,19059981921654;-2,08769874160752
"417";2124;"Männlich";3;3;2;2;3;1;2;2;2;3;2;2;3;1;3;2;2;2;3;1;3;4;3;2;3;3;2;3;3;3;3;2;3;3;2;3;3;3;3;3;3;3;2;2;3;2,2;2,3;2,7;2,75;4,5;0,278235597760476;-1,60830527894211
"418";2125;"Weiblich";2;3;3;1;2;2;3;2;3;3;3;2;1;2;3;2;2;2;3;2;4;2;3;3;1;2;4;3;1;3;1;1;1;5;4;5;4;3;5;2;2;2;2;2;1;1,9;2,2;3,8;1;4,1;-0,104237246530738;0,149470750831063
"419";2126;"Weiblich";2;2;4;1;1;1;4;1;2;2;3;2;1;1;4;2;1;1;4;2;4;3;4;3;2;2;3;2;2;4;1;1;1;5;3;4;4;4;4;1;1;2;1;1;1;1,4;1,4;3,5;1;2,8;-1,34727399047718;-0,329922711834347
"420";2127;"Weiblich";1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;4;4;4;4;3;2,3;1,2;3,1;3;3,5;-0,677946512967557;-0,969113995388227
"421";2129;"Männlich";2;1;4;1;1;1;4;1;1;1;1;1;1;1;3;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;1;1;2;5;3;3;3;3;3;1;1;4;2;4;1;1,7;1,1;3;1,25;2,8;-1,34727399047718;-1,1289118162767
"422";2130;"Weiblich";1;2;2;1;2;1;3;2;1;2;2;1;1;3;4;1;1;2;3;3;3;2;5;4;1;1;5;2;2;5;1;3;1;3;4;5;5;4;4;3;2;3;1;2;3;1,9;1,6;4,2;2;3,5;-0,677946512967557;0,788662034384943
"423";2131;"Männlich";2;2;4;2;1;3;4;2;2;2;3;2;1;1;3;2;1;3;3;3;2;3;4;3;3;3;4;3;1;2;1;1;1;3;3;3;3;3;5;1;1;2;2;2;3;1,9;1,8;3,2;1,5;3,7;-0,48671009082195;-0,809316174499757
"424";2132;"Weiblich";4;1;3;2;3;2;3;2;1;2;3;2;2;3;3;3;2;3;3;3;3;5;5;4;5;2;4;5;5;3;3;3;5;1;1;1;4;1;1;2;2;2;2;2;5;2,2;2,3;3,1;4;4,5;0,278235597760476;-0,969113995388227
"425";2133;"Männlich";1;2;4;1;2;2;4;2;2;1;2;1;1;1;3;1;1;2;4;2;3;2;4;4;2;1;1;1;1;4;4;1;3;1;4;4;5;5;5;1;1;3;2;1;5;1,5;1,5;3,5;3,25;3;-1,15603756833157;-0,329922711834347
"426";2134;"Weiblich";2;2;3;1;2;1;3;1;1;2;3;1;1;1;3;1;3;2;3;1;4;1;5;5;1;1;5;1;1;4;2;2;1;5;5;5;5;5;5;2;2;2;2;2;1;1,5;1,7;4,4;1,5;3,2;-0,964801146185967;1,10825767616188
"427";2135;"Weiblich";3;1;3;1;3;2;2;1;3;2;2;1;3;1;3;2;4;2;2;2;3;2;3;3;4;4;3;5;2;3;1;1;1;5;4;2;2;1;4;2;3;3;2;3;1;2;2,4;3,2;1;4,4;0,182617386687673;-0,809316174499757
