"";"full_id";"gender";"stadi1";"stadi5";"stadi9";"stadi13";"stadi17";"aqf1";"aqf2";"aqf3";"aqf4";"aqf5";"aqf6";"aqf7";"aqf8";"apq26";"apq28";"apq35";"apq40";"apq40.r";"emotionality";"hostility";"punishment";"emotionality_z";"hostility_z"
"760";2511;"Weiblich";2;2;1;2;1;1;2;2;1;2;2;2;1;1;1;1;4;2;"1.6";"1.625";"1.25";-0,914661631468065;-0,835339640951816
"761";2512;"Weiblich";2;2;2;2;1;1;2;1;1;2;2;2;1;1;1;1;4;2;"1.8";"1.5";"1.25";-0,57705438768639;-1,03251170165215
"762";2513;"Weiblich";4;NA;4;1;2;3;4;4;3;4;3;3;3;4;2;4;4;2;"2.75";"3.375";"3";1,02658002027657;1,92506920885288
"763";2514;"Männlich";2;3;3;1;4;1;3;3;2;4;4;4;4;1;1;1;5;1;"2.6";"3.125";"1";0,77337458744031;1,53072508745221
"764";2515;"Männlich";3;2;2;2;3;1;2;2;2;2;1;2;1;1;1;1;5;1;"2.4";"1.625";"1";0,435767343658635;-0,835339640951816
"765";2516;"Männlich";1;2;2;1;1;1;2;1;1;2;2;2;1;1;1;1;5;1;"1.4";"1.5";"1";-1,25226887524974;-1,03251170165215
"766";2518;"Männlich";2;2;2;2;2;1;1;1;1;1;3;2;2;2;1;1;5;1;"2";"1.5";"1.25";-0,239447143904715;-1,03251170165215
"767";2519;"Weiblich";2;2;4;2;2;1;3;2;2;4;3;4;2;1;1;1;3;3;"2.4";"2.625";"1.5";0,435767343658635;0,742036844650865
"768";2520;"Männlich";1;1;2;1;2;2;1;1;1;2;3;2;3;2;2;2;3;3;"1.4";"1.875";"2.25";-1,25226887524974;-0,440995519551146
"769";2521;"Weiblich";2;1;1;1;1;1;2;1;1;1;2;3;1;1;1;1;5;1;"1.2";"1.5";"1";-1,58987611903142;-1,03251170165215
"770";2522;"Weiblich";2;2;1;2;1;2;2;2;1;1;1;2;3;1;1;1;5;1;"1.6";"1.75";"1";-0,914661631468065;-0,638167580251481
"771";2523;"Weiblich";2;3;3;2;1;4;3;2;1;4;3;3;1;2;2;1;5;1;"2.2";"2.625";"1.5";0,0981600998769604;0,742036844650865
"772";2524;"Weiblich";3;3;3;3;3;2;2;2;2;2;3;2;3;1;1;1;5;1;"3";"2.25";"1";1,44858907500366;0,15052066254986
"773";2525;"Männlich";2;2;2;1;1;1;2;3;1;2;1;2;1;1;1;1;5;1;"1.6";"1.625";"1";-0,914661631468065;-0,835339640951816
"774";2526;"Weiblich";2;2;2;1;1;1;1;1;1;2;2;2;1;1;1;1;5;1;"1.6";"1.375";"1";-0,914661631468065;-1,22968376235249
"775";2527;"Weiblich";3;3;4;3;1;4;4;4;4;2;2;2;4;3;2;2;5;1;"2.8";"3.25";"2";1,11098183122199;1,72789714815254
"776";2528;"Männlich";3;4;4;4;3;3;2;4;4;3;3;3;3;4;3;4;5;1;"3.6";"3.125";"3";2,46141080634869;1,53072508745221
"777";2530;"Weiblich";2;1;2;2;1;2;3;1;1;2;1;1;1;1;1;1;5;1;"1.6";"1.5";"1";-0,914661631468065;-1,03251170165215
"778";2531;"Weiblich";2;2;2;1;1;4;3;1;2;1;4;2;4;1;2;3;5;1;"1.6";"2.625";"1.75";-0,914661631468065;0,742036844650865
"779";2532;"Männlich";2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;5;1;"1.8";"1";"1";-0,57705438768639;-1,82119994445349
"780";2533;"Weiblich";3;3;2;3;1;4;4;1;4;4;4;4;2;1;1;1;5;1;"2.4";"3.375";"1";0,435767343658635;1,92506920885288
"781";2534;"Weiblich";3;3;2;1;3;1;2;2;1;3;2;3;2;1;2;2;2;4;"2.4";"2";"2.25";0,435767343658635;-0,24382345885081
"782";2535;"Männlich";2;2;2;2;2;4;2;3;3;3;2;3;3;3;3;4;4;2;"2";"2.875";"3";-0,239447143904715;1,13638096605154
"783";2536;"Männlich";2;2;2;3;2;3;3;3;4;3;3;3;3;1;1;2;3;3;"2.2";"3.125";"1.75";0,0981600998769604;1,53072508745221
"784";2537;"Weiblich";2;2;2;2;2;2;3;3;2;4;1;3;1;1;1;1;4;2;"2";"2.375";"1.25";-0,239447143904715;0,347692723250195
"785";2538;"Männlich";2;2;2;1;2;1;2;1;1;2;1;2;1;1;1;1;5;1;"1.8";"1.375";"1";-0,57705438768639;-1,22968376235249
"786";2539;"Weiblich";2;4;2;1;1;1;2;2;2;1;1;2;1;1;1;1;5;1;"2";"1.5";"1";-0,239447143904715;-1,03251170165215
"787";2540;"Weiblich";3;3;4;4;3;2;2;3;1;3;3;4;2;1;2;4;5;1;"3.4";"2.5";"2";2,12380356256701;0,54486478395053
"788";2541;"Männlich";2;2;3;3;2;1;2;1;1;2;2;1;2;1;1;1;4;2;"2.4";"1.5";"1.25";0,435767343658635;-1,03251170165215
"789";2542;"Männlich";3;3;2;3;3;2;3;4;4;4;4;4;4;1;1;1;5;1;"2.8";"3.625";"1";1,11098183122199;2,31941333025355
"790";2543;"Weiblich";2;2;2;1;3;1;2;3;3;4;3;4;1;1;1;2;4;2;"2";"2.625";"1.5";-0,239447143904715;0,742036844650865
"791";2544;"Weiblich";3;3;2;3;2;3;4;2;3;2;1;1;1;1;1;1;5;1;"2.6";"2.125";"1";0,77337458744031;-0,0466513981504753
"792";2545;"Weiblich";2;2;1;1;4;1;3;3;2;2;3;2;1;1;1;1;5;1;"2";"2.125";"1";-0,239447143904715;-0,0466513981504753
"793";2546;"Männlich";2;2;2;1;2;2;4;3;1;2;3;3;2;2;1;2;5;1;"1.8";"2.5";"1.5";-0,57705438768639;0,54486478395053
"794";2547;"Weiblich";2;2;1;1;2;3;3;2;1;3;2;3;2;2;1;1;5;1;"1.6";"2.375";"1.25";-0,914661631468065;0,347692723250195
"795";2548;"Männlich";2;2;1;2;1;1;3;4;2;4;2;3;4;4;1;4;4;2;"1.6";"2.875";"2.75";-0,914661631468065;1,13638096605154
"796";2549;"Weiblich";4;4;4;4;3;1;2;2;1;3;4;4;1;1;1;1;5;1;"3.8";"2.25";"1";2,79901805013036;0,15052066254986
"797";2550;"Weiblich";3;3;2;2;2;3;3;3;3;3;3;3;4;1;1;3;4;2;"2.4";"3.125";"1.75";0,435767343658635;1,53072508745221
"798";2551;"Weiblich";2;2;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;"1.6";"1.25";"1.5";-0,914661631468065;-1,42685582305282
"799";2552;"Weiblich";2;3;2;2;2;2;2;2;2;3;2;2;2;2;1;2;4;2;"2.2";"2.125";"1.75";0,0981600998769604;-0,0466513981504753
"800";2553;"Männlich";2;2;2;1;2;1;1;2;1;2;1;2;1;3;3;3;4;2;"1.8";"1.375";"2.75";-0,57705438768639;-1,22968376235249
"801";2554;"Männlich";2;1;2;2;1;1;1;1;1;2;1;3;2;1;1;1;1;5;"1.6";"1.5";"2";-0,914661631468065;-1,03251170165215
"802";2555;"Weiblich";2;2;2;2;2;2;3;3;3;2;3;2;2;1;1;1;5;1;"2";"2.5";"1";-0,239447143904715;0,54486478395053
"803";2556;"Männlich";3;3;2;3;1;2;2;3;1;2;2;2;2;5;2;4;3;3;"2.4";"2";"3.5";0,435767343658635;-0,24382345885081
"804";2557;"Weiblich";2;3;2;2;2;1;1;2;2;2;3;2;3;1;1;1;5;1;"2.2";"2";"1";0,0981600998769604;-0,24382345885081
"805";2558;"Weiblich";4;4;1;3;4;3;4;4;4;4;4;4;2;3;2;3;5;1;"3.2";"3.625";"2.25";1,78619631878534;2,31941333025355
"806";2560;"Männlich";2;1;1;1;1;2;3;1;2;2;3;1;1;1;1;1;4;2;"1.2";"1.875";"1.25";-1,58987611903142;-0,440995519551146
"807";2561;"Weiblich";2;2;1;2;2;1;2;2;1;1;2;1;1;1;1;1;4;2;"1.8";"1.375";"1.25";-0,57705438768639;-1,22968376235249
"808";2562;"Männlich";2;2;1;1;1;2;3;2;1;4;4;4;1;1;1;1;5;1;"1.4";"2.625";"1";-1,25226887524974;0,742036844650865
"809";2563;"Männlich";3;2;3;2;2;1;1;1;1;1;1;1;1;2;1;1;4;2;"2.4";"1";"1.5";0,435767343658635;-1,82119994445349
"810";2564;"Weiblich";2;2;2;4;1;1;3;2;2;4;2;2;2;1;1;1;5;1;"2.2";"2.25";"1";0,0981600998769604;0,15052066254986
"811";2565;"Männlich";2;2;2;2;2;2;2;1;1;3;1;3;1;2;2;3;2;4;"2";"1.75";"2.75";-0,239447143904715;-0,638167580251481
"812";2566;"Männlich";1;2;3;1;1;1;2;1;1;4;3;3;3;1;2;3;4;2;"1.6";"2.25";"2";-0,914661631468065;0,15052066254986
"813";2567;"Weiblich";3;2;4;1;1;2;3;3;3;3;1;3;1;1;1;1;5;1;"2.2";"2.375";"1";0,0981600998769604;0,347692723250195
"814";2568;"Weiblich";4;4;3;4;4;1;3;2;2;2;3;3;1;1;1;1;5;1;"3.8";"2.125";"1";2,79901805013036;-0,0466513981504753
"815";2569;"Weiblich";2;1;1;2;1;3;3;2;1;2;2;3;1;1;1;1;5;1;"1.4";"2.125";"1";-1,25226887524974;-0,0466513981504753
"816";2570;"Weiblich";2;1;3;2;2;1;2;2;2;3;2;2;1;1;3;1;4;2;"2";"1.875";"1.75";-0,239447143904715;-0,440995519551146
"817";2571;"Männlich";2;3;2;2;2;2;3;1;3;2;1;1;2;2;2;2;3;3;"2.2";"1.875";"2.25";0,0981600998769604;-0,440995519551146
"818";2572;"Männlich";1;1;1;3;1;1;1;2;1;1;3;2;3;1;1;4;5;1;"1.4";"1.75";"1.75";-1,25226887524974;-0,638167580251481
"819";2573;"Weiblich";2;2;2;2;1;1;3;1;2;2;2;1;1;1;1;1;5;1;"1.8";"1.625";"1";-0,57705438768639;-0,835339640951816
"820";2574;"Männlich";2;3;1;2;1;1;4;1;2;4;1;2;1;2;3;3;3;3;"1.8";"2";"2.75";-0,57705438768639;-0,24382345885081
"821";2575;"Männlich";2;2;1;4;2;1;1;1;1;4;1;3;1;1;1;1;5;1;"2.2";"1.625";"1";0,0981600998769604;-0,835339640951816
"822";2576;"Weiblich";2;2;2;2;2;1;2;2;1;3;2;2;2;2;2;1;5;1;"2";"1.875";"1.5";-0,239447143904715;-0,440995519551146
"823";2577;"Männlich";3;2;1;3;3;3;4;3;2;1;3;1;2;1;1;1;5;1;"2.4";"2.375";"1";0,435767343658635;0,347692723250195
"824";2578;"Weiblich";2;2;2;2;1;1;1;1;1;1;1;2;1;1;1;1;5;1;"1.8";"1.125";"1";-0,57705438768639;-1,62402788375316
"825";2579;"Weiblich";1;1;2;1;1;1;2;2;1;3;1;1;1;1;1;1;4;2;"1.2";"1.5";"1.25";-1,58987611903142;-1,03251170165215
"826";2580;"Männlich";2;1;1;1;1;1;3;2;1;3;1;3;1;2;3;3;3;3;"1.2";"1.875";"2.75";-1,58987611903142;-0,440995519551146
"827";2581;"Weiblich";2;2;1;2;3;4;3;3;2;1;2;1;1;1;1;1;5;1;"2";"2.125";"1";-0,239447143904715;-0,0466513981504753
"828";2582;"Weiblich";3;3;2;3;3;3;3;4;3;4;4;3;2;5;4;5;5;1;"2.8";"3.25";"3.75";1,11098183122199;1,72789714815254
"829";2583;"Weiblich";1;1;1;2;1;1;2;2;2;2;1;2;1;1;1;4;5;1;"1.2";"1.625";"1.75";-1,58987611903142;-0,835339640951816
"830";2584;"Männlich";2;2;2;1;2;1;1;2;1;3;2;3;1;1;1;1;3;3;"1.8";"1.75";"1.5";-0,57705438768639;-0,638167580251481
"831";2585;"Männlich";3;3;1;2;3;4;3;4;4;4;4;4;1;1;1;1;4;2;"2.4";"3.5";"1.25";0,435767343658635;2,12224126955321
"832";2587;"Männlich";2;NA;2;2;1;1;1;1;1;2;2;2;2;1;1;1;5;1;"1.75";"1.5";"1";-0,661456198631809;-1,03251170165215
"833";2588;"Weiblich";2;2;2;3;2;2;1;1;1;2;1;2;1;1;1;1;4;2;"2.2";"1.375";"1.25";0,0981600998769604;-1,22968376235249
"834";2589;"Weiblich";2;2;2;1;2;2;3;1;1;3;3;3;1;2;2;2;5;1;"1.8";"2.125";"1.75";-0,57705438768639;-0,0466513981504753
"835";2590;"Männlich";2;2;1;3;3;3;2;2;3;2;2;3;2;3;3;3;3;3;"2.2";"2.375";"3";0,0981600998769604;0,347692723250195
"836";2591;"Weiblich";4;4;4;3;3;1;1;1;2;2;1;1;1;1;1;1;5;1;"3.6";"1.25";"1";2,46141080634869;-1,42685582305282
"837";2592;"Männlich";2;2;2;2;1;3;2;3;2;3;2;3;2;3;2;4;4;2;"1.8";"2.5";"2.75";-0,57705438768639;0,54486478395053
"838";2593;"Weiblich";2;2;1;1;1;2;3;2;1;1;3;1;2;1;1;1;5;1;"1.4";"1.875";"1";-1,25226887524974;-0,440995519551146
"839";2594;"Männlich";2;1;2;1;1;4;3;4;3;4;3;4;3;3;3;3;3;3;"1.4";"3.5";"3";-1,25226887524974;2,12224126955321
"840";2595;"Weiblich";3;3;2;3;3;4;3;1;4;3;3;3;2;1;1;1;5;1;"2.8";"2.875";"1";1,11098183122199;1,13638096605154
"841";2596;"Weiblich";3;4;3;3;4;4;2;3;2;1;2;1;1;2;1;3;5;1;"3.4";"2";"1.75";2,12380356256701;-0,24382345885081
"842";2597;"Weiblich";2;2;1;3;2;2;2;4;1;2;3;1;1;2;1;2;3;3;"2";"2";"2";-0,239447143904715;-0,24382345885081
"843";2598;"Weiblich";3;3;2;2;2;2;2;2;3;2;2;2;1;2;1;2;5;1;"2.4";"2";"1.5";0,435767343658635;-0,24382345885081
"844";2599;"Männlich";2;3;2;3;2;1;2;3;2;3;3;2;2;1;1;3;5;1;"2.4";"2.25";"1.5";0,435767343658635;0,15052066254986
"845";2600;"Weiblich";2;3;2;2;2;1;3;1;2;3;1;2;1;1;1;1;5;1;"2.2";"1.75";"1";0,0981600998769604;-0,638167580251481
"846";2601;"Weiblich";4;1;4;4;1;2;1;1;1;1;1;1;4;1;2;5;5;1;"2.8";"1.5";"2.25";1,11098183122199;-1,03251170165215
"847";2602;"Weiblich";2;2;2;3;2;3;3;1;2;4;4;4;3;1;2;1;4;2;"2.2";"3";"1.5";0,0981600998769604;1,33355302675187
"848";2603;"Weiblich";1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;"1.2";"1";"1";-1,58987611903142;-1,82119994445349
"849";2604;"Weiblich";3;2;2;1;2;1;2;2;3;2;1;1;2;1;1;1;5;1;"2";"1.75";"1";-0,239447143904715;-0,638167580251481
"850";2605;"Weiblich";2;2;2;2;3;1;3;3;2;3;3;3;2;1;1;1;3;3;"2.2";"2.5";"1.5";0,0981600998769604;0,54486478395053
"851";2606;"Männlich";3;4;1;1;3;1;4;2;1;4;1;4;4;1;1;3;3;3;"2.4";"2.625";"2";0,435767343658635;0,742036844650865
"852";2607;"Weiblich";3;3;4;3;2;3;3;3;2;4;2;4;3;4;3;2;3;3;"3";"3";"3";1,44858907500366;1,33355302675187
"853";2608;"Weiblich";2;2;2;1;2;1;1;1;1;4;1;1;1;1;1;1;5;1;"1.8";"1.375";"1";-0,57705438768639;-1,22968376235249
"854";2609;"Weiblich";1;3;2;3;1;2;2;2;2;1;1;1;1;1;1;1;4;2;"2";"1.5";"1.25";-0,239447143904715;-1,03251170165215
"855";2610;"Weiblich";2;2;1;1;1;1;2;3;2;NA;4;3;3;1;1;1;5;1;"1.4";"2.57142857142857";"1";-1,25226887524974;0,657534532922148
"856";2611;"Weiblich";2;2;2;2;1;2;1;1;1;2;1;1;1;1;1;1;5;1;"1.8";"1.25";"1";-0,57705438768639;-1,42685582305282
"857";2612;"Weiblich";2;2;2;2;2;3;3;2;2;3;2;2;2;1;1;1;4;2;"2";"2.375";"1.25";-0,239447143904715;0,347692723250195
"858";2613;"Weiblich";1;2;2;2;1;1;1;1;1;3;2;4;1;1;1;1;4;2;"1.6";"1.75";"1.25";-0,914661631468065;-0,638167580251481
"859";2614;"Männlich";2;2;1;2;1;1;4;3;1;3;3;3;1;1;2;3;2;4;"1.6";"2.375";"2.5";-0,914661631468065;0,347692723250195
"860";2615;"Männlich";2;2;1;1;1;3;1;2;1;2;1;2;1;1;1;1;5;1;"1.4";"1.625";"1";-1,25226887524974;-0,835339640951816
"861";2616;"Weiblich";3;2;4;2;3;3;2;2;2;4;3;3;4;1;2;2;5;1;"2.8";"2.875";"1.5";1,11098183122199;1,13638096605154
"862";2617;"Weiblich";2;2;2;2;2;2;2;3;2;1;1;2;1;2;2;2;3;3;"2";"1.75";"2.25";-0,239447143904715;-0,638167580251481
"863";2618;"Weiblich";2;2;2;2;2;3;2;2;2;3;1;2;1;1;1;1;5;1;"2";"2";"1";-0,239447143904715;-0,24382345885081
"864";2619;"Weiblich";1;2;1;2;2;1;2;1;1;1;3;2;1;1;1;1;4;2;"1.6";"1.5";"1.25";-0,914661631468065;-1,03251170165215
"865";2620;"Weiblich";2;1;1;1;1;1;1;1;1;3;2;2;1;1;1;1;5;1;"1.2";"1.5";"1";-1,58987611903142;-1,03251170165215
"866";2621;"Männlich";2;2;2;2;2;3;2;2;2;3;2;3;2;4;1;4;4;2;"2";"2.375";"2.75";-0,239447143904715;0,347692723250195
"867";2622;"Weiblich";2;3;3;2;4;4;4;2;1;4;4;3;1;2;1;3;5;1;"2.8";"2.875";"1.75";1,11098183122199;1,13638096605154
"868";2623;"Weiblich";2;2;2;1;2;1;1;1;1;3;2;1;1;1;1;1;5;1;"1.8";"1.375";"1";-0,57705438768639;-1,22968376235249
"869";2625;"Männlich";2;2;2;2;1;1;1;3;1;2;1;2;1;1;1;1;4;2;"1.8";"1.5";"1.25";-0,57705438768639;-1,03251170165215
"870";2626;"Männlich";2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;4;2;"1.6";"1";"1.25";-0,914661631468065;-1,82119994445349
"871";2627;"Männlich";3;3;1;2;3;2;2;2;2;2;2;3;1;2;1;1;4;2;"2.4";"2";"1.5";0,435767343658635;-0,24382345885081
"872";2628;"Männlich";1;2;1;1;1;1;1;2;2;3;2;3;1;1;1;1;5;1;"1.2";"1.875";"1";-1,58987611903142;-0,440995519551146
"873";2629;"Männlich";3;2;NA;4;3;3;3;3;4;4;4;3;3;4;3;3;4;2;"3";"3.375";"3";1,44858907500366;1,92506920885288
"874";2630;"Weiblich";3;3;2;2;2;1;2;1;1;3;2;3;1;1;1;1;5;1;"2.4";"1.75";"1";0,435767343658635;-0,638167580251481
"875";2631;"Weiblich";2;2;2;2;1;1;2;3;1;3;3;3;2;1;1;1;5;1;"1.8";"2.25";"1";-0,57705438768639;0,15052066254986
"876";2632;"Weiblich";2;2;1;2;1;2;3;3;3;4;1;4;1;2;3;3;5;1;"1.6";"2.625";"2.25";-0,914661631468065;0,742036844650865
"877";2633;"Männlich";2;2;2;1;1;4;4;1;4;4;4;4;1;3;1;5;5;1;"1.6";"3.25";"2.5";-0,914661631468065;1,72789714815254
"878";2634;"Weiblich";3;3;2;2;3;2;3;3;3;3;4;3;3;1;1;1;4;2;"2.6";"3";"1.25";0,77337458744031;1,33355302675187
"879";2635;"Weiblich";2;2;3;2;2;2;2;2;3;2;3;3;3;3;3;3;5;1;"2.2";"2.5";"2.5";0,0981600998769604;0,54486478395053
"880";2636;"Weiblich";2;1;2;1;1;1;1;1;1;2;2;2;1;1;1;1;4;2;"1.4";"1.375";"1.25";-1,25226887524974;-1,22968376235249
"881";2637;"Weiblich";3;3;3;3;3;3;3;2;4;2;3;2;2;1;1;1;5;1;"3";"2.625";"1";1,44858907500366;0,742036844650865
"882";2638;"Männlich";2;1;1;1;1;2;2;2;2;3;3;3;1;1;1;1;4;2;"1.2";"2.25";"1.25";-1,58987611903142;0,15052066254986
"883";2639;"Weiblich";3;3;3;2;3;2;3;4;2;3;3;3;2;2;2;2;5;1;"2.8";"2.75";"1.75";1,11098183122199;0,9392089053512
"884";2640;"Männlich";1;2;1;1;1;1;2;1;1;2;2;2;2;1;1;1;2;4;"1.2";"1.625";"1.75";-1,58987611903142;-0,835339640951816
"885";2641;"Männlich";3;3;2;3;3;2;3;3;4;3;2;2;2;1;1;1;5;1;"2.8";"2.625";"1";1,11098183122199;0,742036844650865
"886";2642;"Männlich";4;3;3;2;3;1;4;4;3;2;4;4;2;3;3;3;3;3;"3";"3";"3";1,44858907500366;1,33355302675187
"887";2643;"Männlich";2;2;2;2;2;1;3;3;2;2;3;2;1;3;1;2;5;1;"2";"2.125";"1.75";-0,239447143904715;-0,0466513981504753
"888";2644;"Weiblich";2;2;2;2;2;3;1;1;1;2;2;3;4;1;1;1;4;2;"2";"2.125";"1.25";-0,239447143904715;-0,0466513981504753
"889";2645;"Weiblich";3;2;1;1;1;1;2;2;2;3;3;3;2;1;1;2;4;2;"1.6";"2.25";"1.5";-0,914661631468065;0,15052066254986
"890";2646;"Männlich";2;2;2;2;1;2;3;2;3;3;3;3;2;1;1;1;5;1;"1.8";"2.625";"1";-0,57705438768639;0,742036844650865
"891";2647;"Weiblich";2;3;3;3;2;1;2;2;3;3;1;2;1;1;1;1;5;1;"2.6";"1.875";"1";0,77337458744031;-0,440995519551146
"892";2648;"Männlich";2;1;2;1;1;1;1;1;1;3;3;4;1;3;1;1;3;3;"1.4";"1.875";"2";-1,25226887524974;-0,440995519551146
"893";2649;"Weiblich";1;2;1;1;1;1;1;1;1;3;1;2;2;1;1;1;4;2;"1.2";"1.5";"1.25";-1,58987611903142;-1,03251170165215
"894";2650;"Männlich";4;4;4;3;4;4;3;4;4;3;4;4;3;4;5;4;5;1;"3.8";"3.625";"3.5";2,79901805013036;2,31941333025355
"895";2651;"Weiblich";2;3;2;2;3;3;3;3;2;2;3;3;3;3;5;5;3;3;"2.4";"2.75";"4";0,435767343658635;0,9392089053512
"896";2652;"Männlich";2;2;2;1;3;1;3;2;1;3;2;3;1;1;1;2;5;1;"2";"2";"1.25";-0,239447143904715;-0,24382345885081
"897";2653;"Männlich";2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;1;5;1;"2";"1.5";"1";-0,239447143904715;-1,03251170165215
"898";2655;"Weiblich";2;2;2;2;2;1;1;1;1;2;1;2;1;1;1;1;5;1;"2";"1.25";"1";-0,239447143904715;-1,42685582305282
"899";2656;"Weiblich";2;2;2;2;2;1;1;1;1;1;1;2;1;1;1;1;5;1;"2";"1.125";"1";-0,239447143904715;-1,62402788375316
"900";2657;"Weiblich";3;3;4;3;3;3;4;4;3;4;4;3;4;1;1;1;4;2;"3.2";"3.625";"1.25";1,78619631878534;2,31941333025355
"901";2658;"Männlich";2;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;3;3;"1.4";"1.125";"1.5";-1,25226887524974;-1,62402788375316
"902";2659;"Männlich";2;2;2;2;2;3;2;2;1;2;1;2;2;1;1;1;3;3;"2";"1.875";"1.5";-0,239447143904715;-0,440995519551146
"903";2660;"Weiblich";2;2;2;2;1;1;1;1;1;1;2;1;1;1;1;1;5;1;"1.8";"1.125";"1";-0,57705438768639;-1,62402788375316
"904";2661;"Männlich";2;1;2;1;2;2;2;2;3;2;3;2;2;1;1;1;5;1;"1.6";"2.25";"1";-0,914661631468065;0,15052066254986
"905";2662;"Weiblich";2;2;2;2;2;2;3;2;2;2;2;2;2;1;1;1;4;2;"2";"2.125";"1.25";-0,239447143904715;-0,0466513981504753
"906";2663;"Weiblich";3;4;2;1;3;1;1;1;3;3;1;1;1;1;1;1;5;1;"2.6";"1.5";"1";0,77337458744031;-1,03251170165215
"907";2664;"Weiblich";2;2;1;2;2;1;2;2;3;2;2;2;2;1;1;2;4;2;"1.8";"2";"1.5";-0,57705438768639;-0,24382345885081
"908";2665;"Weiblich";2;3;2;2;2;2;1;1;3;2;2;2;2;1;1;1;5;1;"2.2";"1.875";"1";0,0981600998769604;-0,440995519551146
"909";2666;"Weiblich";2;2;2;2;2;1;1;3;2;3;2;3;2;1;1;1;4;2;"2";"2.125";"1.25";-0,239447143904715;-0,0466513981504753
"910";2667;"Weiblich";2;3;1;2;4;1;3;4;3;3;3;2;1;1;1;1;3;3;"2.4";"2.5";"1.5";0,435767343658635;0,54486478395053
"911";2669;"Weiblich";2;1;1;2;2;1;2;1;1;2;1;1;1;1;1;1;5;1;"1.6";"1.25";"1";-0,914661631468065;-1,42685582305282
"912";2670;"Weiblich";2;2;1;2;2;2;3;2;3;3;4;4;3;1;1;1;5;1;"1.8";"3";"1";-0,57705438768639;1,33355302675187
"913";2671;"Weiblich";2;4;2;2;3;3;2;4;1;1;4;1;4;2;1;1;5;1;"2.6";"2.5";"1.25";0,77337458744031;0,54486478395053
"914";2672;"Weiblich";4;3;2;2;3;4;4;3;3;3;4;3;4;1;2;1;3;3;"2.8";"3.5";"1.75";1,11098183122199;2,12224126955321
"915";2674;"Weiblich";2;2;2;1;2;2;2;2;2;3;2;2;2;1;3;2;4;2;"1.8";"2.125";"2";-0,57705438768639;-0,0466513981504753
"916";2675;"Männlich";1;2;1;2;1;1;1;1;2;2;1;1;1;1;1;1;3;3;"1.4";"1.25";"1.5";-1,25226887524974;-1,42685582305282
"917";2676;"Weiblich";2;2;4;2;2;1;1;1;1;4;3;4;2;1;1;2;5;1;"2.4";"2.125";"1.25";0,435767343658635;-0,0466513981504753
"918";2677;"Weiblich";2;2;2;2;2;3;3;2;2;2;1;2;1;NA;1;1;5;1;"2";"2";"1";-0,239447143904715;-0,24382345885081
"919";2678;"Weiblich";1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;5;1;"1.2";"1";"1.25";-1,58987611903142;-1,82119994445349
"920";2679;"Weiblich";3;3;2;3;2;3;3;3;3;3;3;3;3;2;2;1;2;4;"2.6";"3";"2.25";0,77337458744031;1,33355302675187
"921";2680;"Männlich";3;3;1;3;3;1;3;2;1;3;2;3;2;1;1;1;5;1;"2.6";"2.125";"1";0,77337458744031;-0,0466513981504753
"922";2681;"Männlich";4;1;1;1;1;1;1;1;1;1;1;1;1;5;3;4;5;1;"1.6";"1";"3.25";-0,914661631468065;-1,82119994445349
"923";2682;"Weiblich";2;2;2;2;1;1;1;1;1;2;1;1;1;1;2;1;5;1;"1.8";"1.125";"1.25";-0,57705438768639;-1,62402788375316
"924";2683;"Weiblich";2;2;3;3;1;1;1;1;1;2;2;2;1;1;1;2;4;2;"2.2";"1.375";"1.5";0,0981600998769604;-1,22968376235249
"925";2684;"Weiblich";2;2;2;3;3;2;3;3;4;2;2;2;2;1;1;3;4;2;"2.4";"2.5";"1.75";0,435767343658635;0,54486478395053
"926";2685;"Männlich";2;2;1;1;2;1;1;1;1;3;1;3;1;1;1;1;5;1;"1.6";"1.5";"1";-0,914661631468065;-1,03251170165215
"927";2686;"Männlich";3;4;3;1;4;1;1;1;2;3;2;3;1;3;1;1;5;1;"3";"1.75";"1.5";1,44858907500366;-0,638167580251481
"928";2687;"Weiblich";3;3;3;2;2;3;3;1;4;4;4;4;4;1;3;1;3;3;"2.6";"3.375";"2";0,77337458744031;1,92506920885288
"929";2688;"Männlich";4;2;2;2;1;1;1;1;1;3;1;3;1;2;3;2;3;3;"2.2";"1.5";"2.5";0,0981600998769604;-1,03251170165215
"930";2689;"Weiblich";4;4;1;1;2;1;2;1;2;3;1;2;1;1;1;1;5;1;"2.4";"1.625";"1";0,435767343658635;-0,835339640951816
"931";2690;"Männlich";3;2;1;2;2;2;3;4;2;4;2;3;1;3;2;2;5;1;"2";"2.625";"2";-0,239447143904715;0,742036844650865
"932";2691;"Weiblich";3;3;3;4;4;4;4;4;4;2;3;4;4;3;1;1;4;2;"3.4";"3.625";"1.75";2,12380356256701;2,31941333025355
"933";2692;"Weiblich";3;3;3;3;2;3;3;3;4;4;4;3;3;3;4;4;2;4;"2.8";"3.375";"3.75";1,11098183122199;1,92506920885288
